ID,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,PS_ID,Can_ID,abbreviation,PCN_ID
19BGS_KAD140_CY116IND,Karnataka,Dharwad,B. G. Sangannavar,MALE,36,GENERAL,IND,Chimney,1093,0,1093,1727311,CY116,BGS,KA,D140
19MkHS_KAD140_TN61IND,Karnataka,Dharwad,Makhtum khan. Hasanalikhan Sirdesai,MALE,42,GENERAL,IND,Television,1739,1,1740,1727311,TN61,MkHS,KA,D140
19MGB_KAD140_HT152IND,Karnataka,Dharwad,Mallikarjunagouda Giriyappagouda Balanagoudra,MALE,54,GENERAL,IND,Hand Cart,4457,1,4458,1727311,HT152,MGB,KA,D140
19RAN_KAD140_GN24IND,Karnataka,Dharwad,Raju. Anantsa. Naikwadi,MALE,39,GENERAL,IND,Ganna Kisan,4425,1,4426,1727311,GN24,RAN,KA,D140
19MVG_KAD140_PT97IND,Karnataka,Dharwad,Maradagi Veerappa Gurushantappa,MALE,46,GENERAL,IND,Pot,4081,0,4081,1727311,PT97,MVG,KA,D140
19SAAD_KAD140_PS92IND,Karnataka,Dharwad,Shakeel Ahmad Abdulsattar Dodwad,MALE,37,GENERAL,IND,Pen Nib with Seven Rays,1894,1,1895,1727311,PS92,SAAD,KA,D140
19SPY_KAD140_SE179IND,Karnataka,Dharwad,Somashekhar. Peeraji. Yadav.,MALE,42,SC,IND,Syringe,5400,0,5400,1727311,SE179,SPY,KA,D140
19HT_KAD140_PE125IND,Karnataka,Dharwad,Hashinabanu Tapalvale,FEMALE,55,GENERAL,IND,Pen Drive,4370,5,4375,1727311,PE125,HT,KA,D140
19N_KAD140_NA11NOTA,Karnataka,Dharwad,NOTA,NULL,NULL,NULL,NOTA,NOTA,3503,9,3512,1727311,NA11,N,KA,D140
19AH_KAUK141_LS2BJP,Karnataka,Uttara Kannada,ANANTKUMAR HEGDE,MALE,51,GENERAL,BJP,Lotus,783211,2831,786042,1556599,LS2,AH,KA,UK141
19AA_KAUK141_AD83JD(S),Karnataka,Uttara Kannada,ANAND ASNOTIKAR,MALE,39,GENERAL,JD(S),A lady farmer carrying paddy on her head,306130,263,306393,1556599,AD83,AA,KA,UK141
19SKJ_KAUK141_ET52BSP,Karnataka,Uttara Kannada,SUDHAKAR KIRA JOGALEKAR,MALE,54,SC,BSP,Elephant,7155,40,7195,1556599,ET52,SKJ,KA,UK141
19NN_KAUK141_TN38RSPS,Karnataka,Uttara Kannada,NAGARAJ NAIK,MALE,36,GENERAL,RSPS,Tractor Chalata Kisan,3371,7,3378,1556599,TN38,NN,KA,UK141
19NSS_KAUK141_CR78RJBP,Karnataka,Uttara Kannada,NAGRAJ SHRIDHAR SHET,MALE,32,GENERAL,RJBP,Cauliflower,3124,4,3128,1556599,CR78,NSS,KA,UK141
19MS_KAUK141_TH15BHBHP,Karnataka,Uttara Kannada,MANJUNATH SADASHIV,MALE,34,GENERAL,BHBHP,Tooth Brush,1678,7,1685,1556599,TH15,MS,KA,UK141
19SP_KAUK141_AW91UPJP,Karnataka,Uttara Kannada,SUNIL PAWAR,MALE,32,SC,UPJP,Auto- Rickshaw,3721,6,3727,1556599,AW91,SP,KA,UK141
19AAS_KAUK141_SP67IND,Karnataka,Uttara Kannada,ANITA ASHOK SHET,FEMALE,52,GENERAL,IND,SHIP,2552,16,2568,1556599,SP67,AAS,KA,UK141
19KGP_KAUK141_WE43IND,Karnataka,Uttara Kannada,KUNDABAI GANAPATI PARULEKAR,FEMALE,63,GENERAL,IND,Whistle,2254,7,2261,1556599,WE43,KGP,KA,UK141
19CH_KAUK141_TR122IND,Karnataka,Uttara Kannada,CHIDANAND HARIJAN,MALE,58,SC,IND,Tiller,3134,4,3138,1556599,TR122,CH,KA,UK141
19NAS_KAUK141_DD22IND,Karnataka,Uttara Kannada,NAGARAJ ANANT SHIRALI,MALE,52,GENERAL,IND,DIAMOND,6249,5,6254,1556599,DD22,NAS,KA,UK141
19BAP_KAUK141_CM23IND,Karnataka,Uttara Kannada,BALAKRISHNA ARJUN PATIL,MALE,39,GENERAL,IND,COCONUT FARM,4203,3,4206,1556599,CM23,BAP,KA,UK141
19MZK_KAUK141_GR16IND,Karnataka,Uttara Kannada,MOHAMMED ZABROOD KHATEEB,MALE,44,GENERAL,IND,Gas Cylinder,7482,6,7488,1556599,GR16,MZK,KA,UK141
19N_KAUK141_NA11NOTA,Karnataka,Uttara Kannada,NOTA,NULL,NULL,NULL,NOTA,NOTA,15997,20,16017,1556599,NA11,N,KA,UK141
19HBM_KAD142_HD4INC,Karnataka,Davanagere,H B MANJAPPA,MALE,51,GENERAL,INC,Hand,482683,611,483294,1633064,HD4,HBM,KA,D142
19SBH_KAD142_ET52BSP,Karnataka,Davanagere,SIDDAPPA B H,MALE,64,GENERAL,BSP,Elephant,7723,13,7736,1633064,ET52,SBH,KA,D142
19GMS_KAD142_LS2BJP,Karnataka,Davanagere,G M SIDDESHWAR,MALE,67,GENERAL,BJP,Lotus,651353,1643,652996,1633064,LS2,GMS,KA,D142
19HE_KAD142_TT32IPBP,Karnataka,Davanagere,H ESHWARAPPA,MALE,65,GENERAL,IPBP,Trumpet,4623,2,4625,1633064,TT32,HE,KA,D142
19GBA_KAD142_AW91UPJP,Karnataka,Davanagere,GANESHA B A,MALE,27,GENERAL,UPJP,Auto- Rickshaw,3213,7,3220,1633064,AW91,GBA,KA,D142
19MT_KAD142_TN38SUCI(C),Karnataka,Davanagere,MADHU THOGALERI,MALE,30,GENERAL,SUCI(C),Tractor Chalata Kisan,1258,0,1258,1633064,TN38,MT,KA,D142
19RN_KAD142_BT49ILP(AP),Karnataka,Davanagere,RAVINDRA NAVALE,MALE,66,GENERAL,ILP(AP),BUCKET,822,0,822,1633064,BT49,RN,KA,D142
19SKA_KAD142_HL126IND,Karnataka,Davanagere,S K AFZALKHAN,MALE,35,GENERAL,IND,HOCKEY & BALL,803,0,803,1633064,HL126,SKA,KA,D142
19ANS_KAD142_TN61IND,Karnataka,Davanagere,ABDUL NAZEER SAB,MALE,59,GENERAL,IND,Television,987,0,987,1633064,TN61,ANS,KA,D142
19MA_KAD142_CA63IND,Karnataka,Davanagere,MOHAMMED ALEEMULLA,MALE,37,GENERAL,IND,Camera,1172,1,1173,1633064,CA63,MA,KA,D142
19AMGS_KAD142_GI157IND,Karnataka,Davanagere,ALUR M G SWAMY,MALE,72,GENERAL,IND,Green Chilli,898,0,898,1633064,GI157,AMGS,KA,D142
19VIA_KAD142_DP107IND,Karnataka,Davanagere,V IQBAL AHEMAD,MALE,50,GENERAL,IND,Diesel Pump,1038,0,1038,1633064,DP107,VIA,KA,D142
19BVTG_KAD142_PL51IND,Karnataka,Davanagere,B V TIPPESWAMY GOSHALE,MALE,48,GENERAL,IND,Plastering Trowel,1612,0,1612,1633064,PL51,BVTG,KA,D142
19ATD_KAD142_GN24IND,Karnataka,Davanagere,A T DADAKHALANDAR,MALE,37,GENERAL,IND,Ganna Kisan,2723,0,2723,1633064,GN24,ATD,KA,D142
19BA_KAD142_CR76IND,Karnataka,Davanagere,BARKATH ALI,MALE,50,GENERAL,IND,CALCULATOR,1505,0,1505,1633064,CR76,BA,KA,D142
19MH_KAD142_BN57IND,Karnataka,Davanagere,MOHAMED HAYATH,MALE,35,GENERAL,IND,Batsman,4953,1,4954,1633064,BN57,MH,KA,D142
19MM_KAD142_CM23IND,Karnataka,Davanagere,MANJUNATHA MARIKOPPA,MALE,32,SC,IND,COCONUT FARM,5947,0,5947,1633064,CM23,MM,KA,D142
19CMMS_KAD142_DD22IND,Karnataka,Davanagere,C M MANJUNATHA SWAMI,MALE,36,GENERAL,IND,DIAMOND,4488,2,4490,1633064,DD22,CMMS,KA,D142
19VM_KAD142_PR99IND,Karnataka,Davanagere,V MANJUNATHACHAR,MALE,52,GENERAL,IND,Pressure Cooker,4568,3,4571,1633064,PR99,VM,KA,D142
19MBV_KAD142_BS31IND,Karnataka,Davanagere,M B VEERABHADRAPPA,MALE,59,GENERAL,IND,Basket containing Fruits,1733,0,1733,1633064,BS31,MBV,KA,D142
19SRN_KAD142_BT21IND,Karnataka,Davanagere,SHASHIKUMAR R N,MALE,29,SC,IND,Bat,1097,3,1100,1633064,BT21,SRN,KA,D142
19DSU_KAD142_SE81IND,Karnataka,Davanagere,Dr|| SRIDHARA UDUPA,MALE,67,GENERAL,IND,Stethoscope,613,0,613,1633064,SE81,DSU,KA,D142
19SSSK_KAD142_FL14IND,Karnataka,Davanagere,S S SUBHAN KHAN,MALE,52,GENERAL,IND,Football,851,0,851,1633064,FL14,SSSK,KA,D142
19SZK_KAD142_PE68IND,Karnataka,Davanagere,SYED. ZABIULLA K,MALE,55,GENERAL,IND,Pineapple,978,0,978,1633064,PE68,SZK,KA,D142
19HH_KAD142_GS110IND,Karnataka,Davanagere,HARISH HALLI,MALE,37,GENERAL,IND,Grapes,1561,0,1561,1633064,GS110,HH,KA,D142
19N_KAD142_NA11NOTA,Karnataka,Davanagere,NOTA,NULL,NULL,NULL,NOTA,NOTA,3091,7,3098,1633064,NA11,N,KA,D142
19G_KAS143_ET52BSP,Karnataka,Shimoga,GUDDAPPA,MALE,55,GENERAL,BSP,Elephant,7339,11,7350,1676668,ET52,G,KA,S143
19S_KAS143_AD83JD(S),Karnataka,Shimoga,S.MADHUBANGARAPPA,MALE,52,GENERAL,JD(S),A lady farmer carrying paddy on her head,506212,300,506512,1676668,AD83,S,KA,S143
19B_KAS143_LS2BJP,Karnataka,Shimoga,B.Y.RAGHAVENDRA.,MALE,46,GENERAL,BJP,Lotus,728902,970,729872,1676668,LS2,B,KA,S143
19K_KAS143_PE68PPOI,Karnataka,Shimoga,KRISHNA.K.,MALE,39,GENERAL,PPOI,Pineapple,5652,1,5653,1676668,PE68,K,KA,S143
19V_KAS143_AW91UPJP,Karnataka,Shimoga,VENKATESH.R,MALE,31,GENERAL,UPJP,Auto- Rickshaw,4082,5,4087,1676668,AW91,V,KA,S143
19S_KAS143_CM23IND,Karnataka,Shimoga,S.UMESHAPPA,MALE,56,GENERAL,IND,COCONUT FARM,1521,0,1521,1676668,CM23,S,KA,S143
19SV_KAS143_DD22IND,Karnataka,Shimoga,S.UMESHA VARMA,MALE,63,GENERAL,IND,DIAMOND,4464,1,4465,1676668,DD22,SV,KA,S143
19MYK_KAS143_DP107IND,Karnataka,Shimoga,MOHAMMED YUSUF KHAN,MALE,51,GENERAL,IND,Diesel Pump,1578,1,1579,1676668,DP107,MYK,KA,S143
19N_KAS143_TN38IND,Karnataka,Shimoga,N.T.VIJAYAKUMAR,MALE,55,SC,IND,Tractor Chalata Kisan,1578,0,1578,1676668,TN38,N,KA,S143
19KR_KAS143_HR7IND,Karnataka,Shimoga,K.C.VINAY RAJAVATH,MALE,26,SC,IND,Helicopter,3315,2,3317,1676668,HR7,KR,KA,S143
19S_KAS143_BN57IND,Karnataka,Shimoga,SHASHIKUMAR.S.GOWDA,MALE,37,GENERAL,IND,Batsman,6845,0,6845,1676668,BN57,S,KA,S143
19SN_KAS143_SE81IND,Karnataka,Shimoga,SHEKARA NAIK,MALE,63,SC,IND,Stethoscope,3929,1,3930,1676668,SE81,SN,KA,S143
19N_KAS143_NA11NOTA,Karnataka,Shimoga,NOTA,NULL,NULL,NULL,NOTA,NOTA,6862,6,6868,1676668,NA11,N,KA,S143
19PP_KAUC144_ET52BSP,Karnataka,Udupi Chikmagalur,P. PARAMESHWARA,MALE,43,SC,BSP,Elephant,15910,37,15947,1513806,ET52,PP,KA,UC144
19PM_KAUC144_AD83JD(S),Karnataka,Udupi Chikmagalur,PRAMOD MADHWARAJ,MALE,50,GENERAL,JD(S),A lady farmer carrying paddy on her head,368932,385,369317,1513806,AD83,PM,KA,UC144
19SK_KAUC144_LS2BJP,Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,FEMALE,52,GENERAL,BJP,Lotus,717482,1434,718916,1513806,LS2,SK,KA,UC144
19PGP_KAUC144_BW145SHS,Karnataka,Udupi Chikmagalur,P. GOUTHAM PRABHU,MALE,31,GENERAL,SHS,Bow & Arrow,7429,2,7431,1513806,BW145,PGP,KA,UC144
19MD_KAUC144_TN38PSS,Karnataka,Udupi Chikmagalur,M.K DAYANANDA,MALE,69,GENERAL,PSS,Tractor Chalata Kisan,3538,1,3539,1513806,TN38,MD,KA,UC144
19CV_KAUC144_SW111CPIM,Karnataka,Udupi Chikmagalur,COMRADE VIJAYKUMAR,MALE,45,SC,CPIM,Saw,2213,3,2216,1513806,SW111,CV,KA,UC144
19SH_KAUC144_CR8RPIK,Karnataka,Udupi Chikmagalur,SHEKAR HAVANJE,MALE,44,SC,RPIK,Cup & Saucer,1580,1,1581,1513806,CR8,SH,KA,UC144
19SK_KAUC144_AW91UPJP,Karnataka,Udupi Chikmagalur,SURESH KUNDER,MALE,64,GENERAL,UPJP,Auto- Rickshaw,3480,8,3488,1513806,AW91,SK,KA,UC144
19AR_KAUC144_GN24IND,Karnataka,Udupi Chikmagalur,ABDUL RAHMAN,MALE,34,GENERAL,IND,Ganna Kisan,6016,1,6017,1513806,GN24,AR,KA,UC144
19ASP_KAUC144_DD22IND,Karnataka,Udupi Chikmagalur,AMRITH SHENOY P,MALE,41,GENERAL,IND,DIAMOND,7981,0,7981,1513806,DD22,ASP,KA,UC144
19MG_KAUC144_WE43IND,Karnataka,Udupi Chikmagalur,MAGGALAMAKKI GANESHA,MALE,56,GENERAL,IND,Whistle,3526,0,3526,1513806,WE43,MG,KA,UC144
19KP_KAUC144_GR16IND,Karnataka,Udupi Chikmagalur,K.C. PRAKASH,MALE,54,GENERAL,IND,Gas Cylinder,3542,1,3543,1513806,GR16,KP,KA,UC144
19N_KAUC144_NA11NOTA,Karnataka,Udupi Chikmagalur,NOTA,NULL,NULL,NULL,NOTA,NOTA,7502,8,7510,1513806,NA11,N,KA,UC144
19PR_KAH145_AD83JD(S),Karnataka,Hassan,PRAJWAL REVANNA,MALE,28,GENERAL,JD(S),A lady farmer carrying paddy on her head,675512,1094,676606,1652999,AD83,PR,KA,H145
19MA_KAH145_LS2BJP,Karnataka,Hassan,MANJU A,MALE,60,GENERAL,BJP,Lotus,533389,1893,535282,1652999,LS2,MA,KA,H145
19VKH_KAH145_ET52BSP,Karnataka,Hassan,VINODRAJ K H,MALE,29,SC,BSP,Elephant,38682,79,38761,1652999,ET52,VKH,KA,H145
19HMC_KAH145_AW91UPJP,Karnataka,Hassan,H M CHANDREGOWDA,MALE,65,GENERAL,UPJP,Auto- Rickshaw,7007,16,7023,1652999,AW91,HMC,KA,H145
19MMAL_KAH145_RR40IND,Karnataka,Hassan,M. MAHESH (AL: LOKESH),MALE,49,GENERAL,IND,Road Roller,3706,4,3710,1652999,RR40,MMAL,KA,H145
19RGS_KAH145_DA64IND,Karnataka,Hassan,R G SATHISHA,MALE,48,GENERAL,IND,Dish Antenna,4501,7,4508,1652999,DA64,RGS,KA,H145
19N_KAH145_NA11NOTA,Karnataka,Hassan,NOTA,NULL,NULL,NULL,NOTA,NOTA,11641,21,11662,1652999,NA11,N,KA,H145
19NKK_KADK146_LS2BJP,Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,MALE,52,GENERAL,BJP,Lotus,772754,1531,774285,1724976,LS2,NKK,KA,DK146
19MMR_KADK146_HD4INC,Karnataka,Dakshina Kannada,MITHUN M RAI,MALE,34,GENERAL,INC,Hand,499387,277,499664,1724976,HD4,MMR,KA,DK146
19SSS_KADK146_ET52BSP,Karnataka,Dakshina Kannada,S. SATHISH SALIAN,MALE,52,GENERAL,BSP,Elephant,4709,4,4713,1724976,ET52,SSS,KA,DK146
19ME_KADK146_GR16SDPI,Karnataka,Dakshina Kannada,MOHAMMED ELIYAS,MALE,57,GENERAL,SDPI,Gas Cylinder,46834,5,46839,1724976,GR16,ME,KA,DK146
19VSC_KADK146_AW91UPJP,Karnataka,Dakshina Kannada,VIJAY SHREENIVAS .C,MALE,47,GENERAL,UPJP,Auto- Rickshaw,1628,1,1629,1724976,AW91,VSC,KA,DK146
19SKP_KADK146_CR78HJP,Karnataka,Dakshina Kannada,SUPREETH KUMAR POOJARY,MALE,43,GENERAL,HJP,Cauliflower,948,0,948,1724976,CR78,SKP,KA,DK146
19AH_KADK146_KY105IND,Karnataka,Dakshina Kannada,ABDUL HAMEED,MALE,42,GENERAL,IND,Key,554,0,554,1724976,KY105,AH,KA,DK146
19A_KADK146_DD22IND,Karnataka,Dakshina Kannada,ALEXANDER,MALE,61,GENERAL,IND,DIAMOND,2751,1,2752,1724976,DD22,A,KA,DK146
19DRC_KADK146_DP107IND,Karnataka,Dakshina Kannada,DEEPAK RAJESH COELHO,MALE,43,GENERAL,IND,Diesel Pump,747,1,748,1724976,DP107,DRC,KA,DK146
19MK_KADK146_PR99IND,Karnataka,Dakshina Kannada,MOHAMMAD KHALID,MALE,42,GENERAL,IND,Pressure Cooker,602,0,602,1724976,PR99,MK,KA,DK146
19MP_KADK146_PT97IND,Karnataka,Dakshina Kannada,MAXIM PINTO,MALE,55,GENERAL,IND,Pot,908,0,908,1724976,PT97,MP,KA,DK146
19VB_KADK146_MA71IND,Karnataka,Dakshina Kannada,VENKATESH BENDE,MALE,47,GENERAL,IND,Man Blowing Turha,1702,0,1702,1724976,MA71,VB,KA,DK146
19HSP_KADK146_BT21IND,Karnataka,Dakshina Kannada,H. SURESH POOJARY,MALE,47,GENERAL,IND,Bat,2314,1,2315,1724976,BT21,HSP,KA,DK146
19N_KADK146_NA11NOTA,Karnataka,Dakshina Kannada,NOTA,NULL,NULL,NULL,NOTA,NOTA,7375,5,7380,1724976,NA11,N,KA,DK146
19BNC_KAC147_HD4INC,Karnataka,Chitradurga,B N CHANDRAPPA,MALE,64,SC,INC,Hand,545159,858,546017,1760633,HD4,BNC,KA,C147
19AN_KAC147_LS2BJP,Karnataka,Chitradurga,A NARAYANASWAMY,MALE,62,SC,BJP,Lotus,624200,1995,626195,1760633,LS2,AN,KA,C147
19MCU_KAC147_ET52BSP,Karnataka,Chitradurga,MAHANTHESH C U,MALE,38,SC,BSP,Elephant,8896,11,8907,1760633,ET52,MCU,KA,C147
19AY_KAC147_PE68PPOI,Karnataka,Chitradurga,ARUNACHALAM Y,MALE,34,SC,PPOI,Pineapple,2220,0,2220,1760633,PE68,AY,KA,C147
19D_KAC147_AW91UPJP,Karnataka,Chitradurga,DEVENDRAPPA,MALE,42,SC,UPJP,Auto- Rickshaw,4276,4,4280,1760633,AW91,D,KA,C147
19NADC_KAC147_GR5ASP,Karnataka,Chitradurga,NIRANJANA A D CHEELANGI,MALE,38,SC,ASP,Glass Tumbler,7771,2,7773,1760633,GR5,NADC,KA,C147
19SM_KAC147_KY105PSPL,Karnataka,Chitradurga,S MEETYANAIK,MALE,48,SC,PSPL,Key,1631,5,1636,1760633,KY105,SM,KA,C147
19KY_KAC147_BS131IND,Karnataka,Chitradurga,KUMAR Y,MALE,46,SC,IND,Bricks,1612,4,1616,1760633,BS131,KY,KA,C147
19G_KAC147_TE28IND,Karnataka,Chitradurga,GANESH,MALE,58,SC,IND,Telephone,1760,0,1760,1760633,TE28,G,KA,C147
19TT_KAC147_HR7IND,Karnataka,Chitradurga,THIPPESWAMY T,MALE,63,SC,IND,Helicopter,1570,1,1571,1760633,HR7,TT,KA,C147
19CHN_KAC147_LR180IND,Karnataka,Chitradurga,C H NARAYANASWAMY,MALE,62,SC,IND,Lady Finger,3801,1,3802,1760633,LR180,CHN,KA,C147
19DPT_KAC147_GS110IND,Karnataka,Chitradurga,D PENNAPPA TURUVANUR,MALE,48,SC,IND,Grapes,2359,0,2359,1760633,GS110,DPT,KA,C147
19VSB_KAC147_BN57IND,Karnataka,Chitradurga,V S BHUTHARAJA,MALE,31,SC,IND,Batsman,2464,0,2464,1760633,BN57,VSB,KA,C147
19RV_KAC147_GR16IND,Karnataka,Chitradurga,RAMESHA V,MALE,39,SC,IND,Gas Cylinder,2718,3,2721,1760633,GR16,RV,KA,C147
19LRR_KAC147_TN38IND,Karnataka,Chitradurga,L RANGAPPA (RTD.DDPI),MALE,67,SC,IND,Tractor Chalata Kisan,4306,6,4312,1760633,TN38,LRR,KA,C147
19LMK_KAC147_DD22IND,Karnataka,Chitradurga,LOKESHA M K,MALE,40,SC,IND,DIAMOND,7025,1,7026,1760633,DD22,LMK,KA,C147
19NTV_KAC147_TR122IND,Karnataka,Chitradurga,N T VIJAYAKUMAR,MALE,55,SC,IND,Tiller,8705,2,8707,1760633,TR122,NTV,KA,C147
19LV_KAC147_PL51IND,Karnataka,Chitradurga,L VENUGOPAL,MALE,32,SC,IND,Plastering Trowel,6378,1,6379,1760633,PL51,LV,KA,C147
19RH_KAC147_PT97IND,Karnataka,Chitradurga,R HANUMANTHAPPA,MALE,70,SC,IND,Pot,1836,1,1837,1760633,PT97,RH,KA,C147
19N_KAC147_NA11NOTA,Karnataka,Chitradurga,NOTA,NULL,NULL,NULL,NOTA,NOTA,4348,20,4368,1760633,NA11,N,KA,C147
19HDD_KAT148_AD83JD(S),Karnataka,Tumkur,H. D. DEVEGOWDA,MALE,86,GENERAL,JD(S),A lady farmer carrying paddy on her head,581624,1164,582788,1608545,AD83,HDD,KA,T148
19GSB_KAT148_LS2BJP,Karnataka,Tumkur,G. S. BASAVARAJ,MALE,78,GENERAL,BJP,Lotus,594011,2116,596127,1608545,LS2,GSB,KA,T148
19NS_KAT148_EE73CPI,Karnataka,Tumkur,N. SHIVANNA,MALE,74,GENERAL,CPI,Ears of Corn And Sickle,17222,5,17227,1608545,EE73,NS,KA,T148
19KCH_KAT148_ET52BSP,Karnataka,Tumkur,K. C. HANUMANTHARAYA,MALE,64,GENERAL,BSP,Elephant,5999,14,6013,1608545,ET52,KCH,KA,T148
19CR_KAT148_AW91UPJP,Karnataka,Tumkur,CHAYA RAJASHANKAR,FEMALE,50,GENERAL,UPJP,Auto- Rickshaw,4385,13,4398,1608545,AW91,CR,KA,T148
19MCP_KAT148_GR5ASP,Karnataka,Tumkur,MAHALAKSHMI C. P.,FEMALE,32,SC,ASP,Glass Tumbler,4208,3,4211,1608545,GR5,MCP,KA,T148
19K_KAT148_SA181IND,Karnataka,Tumkur,KAPANIGOWDA,MALE,64,GENERAL,IND,Sofa,1136,0,1136,1608545,SA181,K,KA,T148
19TNKS_KAT148_CA55IND,Karnataka,Tumkur,T. N. KUMARA SWAMY,MALE,56,GENERAL,IND,CCTV Camera,2564,2,2566,1608545,CA55,TNKS,KA,T148
19GN_KAT148_GN24IND,Karnataka,Tumkur,G. NAGENDRA,MALE,44,SC,IND,Ganna Kisan,3050,0,3050,1608545,GN24,GN,KA,T148
19PRAJ_KAT148_TE28IND,Karnataka,Tumkur,PRAKASH. R. A. JAIN,MALE,51,GENERAL,IND,Telephone,1276,1,1277,1608545,TE28,PRAJ,KA,T148
19BSM_KAT148_WE43IND,Karnataka,Tumkur,B. S. MALLIKARJUNAIAH,MALE,45,GENERAL,IND,Whistle,1268,1,1269,1608545,WE43,BSM,KA,T148
19DS_KAT148_CR37IND,Karnataka,Tumkur,D. SHARADHISHAYANA,MALE,67,SC,IND,COMPUTER,1451,1,1452,1608545,CR37,DS,KA,T148
19KVSK_KAT148_MA71IND,Karnataka,Tumkur,K. V. SRINIVAS KALKERE,MALE,44,SC,IND,Man Blowing Turha,1959,0,1959,1608545,MA71,KVSK,KA,T148
19JKS_KAT148_CM23IND,Karnataka,Tumkur,J. K. SAMI,MALE,52,GENERAL,IND,COCONUT FARM,3453,0,3453,1608545,CM23,JKS,KA,T148
19STB_KAT148_HT152IND,Karnataka,Tumkur,SIDDARAMEGOWDA T. B.,MALE,52,GENERAL,IND,Hand Cart,7637,0,7637,1608545,HT152,STB,KA,T148
19N_KAT148_NA11NOTA,Karnataka,Tumkur,NOTA,NULL,NULL,NULL,NOTA,NOTA,10285,10,10295,1608545,NA11,N,KA,T148
19NK_KAM149_AD83JD(S),Karnataka,Mandya,NIKHIL KUMARASWAMY,MALE,31,GENERAL,JD(S),A lady farmer carrying paddy on her head,576545,1239,577784,1712004,AD83,NK,KA,M149
19N_KAM149_ET52BSP,Karnataka,Mandya,NANJUNDASWAMY,MALE,58,SC,BSP,Elephant,12481,64,12545,1712004,ET52,N,KA,M149
19G_KAM149_GN24INCP,Karnataka,Mandya,GURULINGAIAH,MALE,37,SC,INCP,Ganna Kisan,6307,15,6322,1712004,GN24,G,KA,M149
19DJ_KAM149_CR121AHNP,Karnataka,Mandya,D.C. JAYASHANKARA,MALE,37,GENERAL,AHNP,CHAPATI ROLLER,4989,3,4992,1712004,CR121,DJ,KA,M149
19D_KAM149_AW91UPJP,Karnataka,Mandya,DIVAKAR.C.P.GOWDA,MALE,44,GENERAL,UPJP,Auto- Rickshaw,3398,6,3404,1712004,AW91,D,KA,M149
19SMG_KAM149_TN38EP,Karnataka,Mandya,SANTHOSH MANDYA GOWDA,MALE,34,GENERAL,EP,Tractor Chalata Kisan,1438,4,1442,1712004,TN38,SMG,KA,M149
19AP_KAM149_ME6IND,Karnataka,Mandya,ARVIND PREMANAND,MALE,45,GENERAL,IND,Mike,1725,0,1725,1712004,ME6,AP,KA,M149
19KC_KAM149_AR35IND,Karnataka,Mandya,KOWDLE CHANNAPPA,MALE,70,GENERAL,IND,Air Conditioner,1043,3,1046,1712004,AR35,KC,KA,M149
19TD_KAM149_HT42IND,Karnataka,Mandya,T.K. DASAR,MALE,50,SC,IND,Helmet,4272,0,4272,1712004,HT42,TD,KA,M149
19H_KAM149_CA55IND,Karnataka,Mandya,H.NARAYANA,MALE,59,GENERAL,IND,CCTV Camera,1295,0,1295,1712004,CA55,H,KA,M149
19P_KAM149_TN61IND,Karnataka,Mandya,PUTTEGOWDA.N.C.,MALE,45,GENERAL,IND,Television,834,0,834,1712004,TN61,P,KA,M149
19PV_KAM149_CM23IND,Karnataka,Mandya,PREMAKUMARA .V.V,MALE,44,SC,IND,COCONUT FARM,1592,0,1592,1712004,CM23,PV,KA,M149
19MB_KAM149_AH44IND,Karnataka,Mandya,MANJUNATH B,MALE,39,GENERAL,IND,Almirah,1730,2,1732,1712004,AH44,MB,KA,M149
19GM_KAM149_DD22IND,Karnataka,Mandya,G. MANJUNATHA,MALE,47,SC,IND,DIAMOND,1722,1,1723,1712004,DD22,GM,KA,M149
19LSH_KAM149_WE43IND,Karnataka,Mandya,LINGEGOWDA S H,MALE,43,GENERAL,IND,Whistle,3260,0,3260,1712004,WE43,LSH,KA,M149
19CL_KAM149_CS47IND,Karnataka,Mandya,C. LINGEGOWDA,MALE,75,GENERAL,IND,Chappals,6408,0,6408,1712004,CS47,CL,KA,M149
19MS_KAM149_SR19IND,Karnataka,Mandya,M.L. SHASHIKUMAR,MALE,36,GENERAL,IND,Sitar,18323,0,18323,1712004,SR19,MS,KA,M149
19SKT_KAM149_CR37IND,Karnataka,Mandya,SATHEESH KUMAR .T.N,MALE,39,SC,IND,COMPUTER,2762,0,2762,1712004,CR37,SKT,KA,M149
19S_KAM149_HT152IND,Karnataka,Mandya,SUMALATHA,FEMALE,51,GENERAL,IND,Hand Cart,8898,4,8902,1712004,HT152,S,KA,M149
19SA_KAM149_MA71IND,Karnataka,Mandya,SUMALATHA AMBAREESH,FEMALE,55,GENERAL,IND,Man Blowing Turha,702167,1493,703660,1712004,MA71,SA,KA,M149
19MS_KAM149_BR50IND,Karnataka,Mandya,M. SUMALATHA,FEMALE,34,GENERAL,IND,Baby Walker,8542,0,8542,1712004,BR50,MS,KA,M149
19S_KAM149_BT21IND,Karnataka,Mandya,SUMALATHA,FEMALE,29,GENERAL,IND,Bat,3117,2,3119,1712004,BT21,S,KA,M149
